4.194000000000000000e+03,4.194000000000000000e+03,4.925000000000000000e+03,4.203000000000000000e+03,4.203000000000000000e+03,4.936000000000000000e+03,4.220000000000000000e+03,4.220000000000000000e+03,4.949000000000000000e+03,4.241000000000000000e+03,4.241000000000000000e+03,4.969000000000000000e+03,4.259000000000000000e+03,4.259000000000000000e+03,4.984000000000000000e+03,4.280000000000000000e+03,4.280000000000000000e+03,5.001000000000000000e+03,4.302000000000000000e+03,4.302000000000000000e+03,5.019000000000000000e+03,4.326000000000000000e+03,4.326000000000000000e+03,5.039000000000000000e+03,4.351000000000000000e+03,4.351000000000000000e+03,5.063000000000000000e+03,4.373000000000000000e+03,4.373000000000000000e+03,5.079000000000000000e+03,4.401000000000000000e+03,4.401000000000000000e+03,5.103000000000000000e+03,4.431000000000000000e+03,4.431000000000000000e+03,5.128000000000000000e+03,4.461000000000000000e+03,4.461000000000000000e+03,5.150000000000000000e+03,0.000000000000000000e+00
4.194000000000000000e+03,4.194000000000000000e+03,4.925000000000000000e+03,4.203000000000000000e+03,4.203000000000000000e+03,4.936000000000000000e+03,4.220000000000000000e+03,4.220000000000000000e+03,4.949000000000000000e+03,4.241000000000000000e+03,4.241000000000000000e+03,4.969000000000000000e+03,4.259000000000000000e+03,4.259000000000000000e+03,4.984000000000000000e+03,4.280000000000000000e+03,4.280000000000000000e+03,5.001000000000000000e+03,4.302000000000000000e+03,4.302000000000000000e+03,5.019000000000000000e+03,4.326000000000000000e+03,4.326000000000000000e+03,5.039000000000000000e+03,4.351000000000000000e+03,4.351000000000000000e+03,5.063000000000000000e+03,4.373000000000000000e+03,4.373000000000000000e+03,5.079000000000000000e+03,4.401000000000000000e+03,4.401000000000000000e+03,5.103000000000000000e+03,4.431000000000000000e+03,4.431000000000000000e+03,5.128000000000000000e+03,4.461000000000000000e+03,4.461000000000000000e+03,5.150000000000000000e+03,0.000000000000000000e+00
3.196000000000000000e+03,3.194000000000000000e+03,3.603000000000000000e+03,3.244000000000000000e+03,3.244000000000000000e+03,3.683000000000000000e+03,3.318000000000000000e+03,3.317000000000000000e+03,3.786000000000000000e+03,3.407000000000000000e+03,3.407000000000000000e+03,3.917000000000000000e+03,3.551000000000000000e+03,3.551000000000000000e+03,4.085000000000000000e+03,3.664000000000000000e+03,3.664000000000000000e+03,4.234000000000000000e+03,3.766000000000000000e+03,3.766000000000000000e+03,4.356000000000000000e+03,3.873000000000000000e+03,3.873000000000000000e+03,4.474000000000000000e+03,3.968000000000000000e+03,3.968000000000000000e+03,4.582000000000000000e+03,4.056000000000000000e+03,4.056000000000000000e+03,4.677000000000000000e+03,4.147000000000000000e+03,4.147000000000000000e+03,4.777000000000000000e+03,4.228000000000000000e+03,4.228000000000000000e+03,4.861000000000000000e+03,4.293000000000000000e+03,4.293000000000000000e+03,4.928000000000000000e+03,0.000000000000000000e+00
4.039000000000000000e+03,4.039000000000000000e+03,4.805000000000000000e+03,4.043000000000000000e+03,4.043000000000000000e+03,4.812000000000000000e+03,4.057000000000000000e+03,4.057000000000000000e+03,4.822000000000000000e+03,4.074000000000000000e+03,4.074000000000000000e+03,4.837000000000000000e+03,4.088000000000000000e+03,4.088000000000000000e+03,4.850000000000000000e+03,4.105000000000000000e+03,4.105000000000000000e+03,4.863000000000000000e+03,4.124000000000000000e+03,4.124000000000000000e+03,4.878000000000000000e+03,4.144000000000000000e+03,4.144000000000000000e+03,4.895000000000000000e+03,4.166000000000000000e+03,4.166000000000000000e+03,4.916000000000000000e+03,4.185000000000000000e+03,4.185000000000000000e+03,4.930000000000000000e+03,4.210000000000000000e+03,4.210000000000000000e+03,4.951000000000000000e+03,4.237000000000000000e+03,4.237000000000000000e+03,4.973000000000000000e+03,4.265000000000000000e+03,4.265000000000000000e+03,4.993000000000000000e+03,0.000000000000000000e+00
4.039000000000000000e+03,4.039000000000000000e+03,4.805000000000000000e+03,4.043000000000000000e+03,4.043000000000000000e+03,4.812000000000000000e+03,4.057000000000000000e+03,4.057000000000000000e+03,4.822000000000000000e+03,4.074000000000000000e+03,4.074000000000000000e+03,4.837000000000000000e+03,4.088000000000000000e+03,4.088000000000000000e+03,4.850000000000000000e+03,4.105000000000000000e+03,4.105000000000000000e+03,4.863000000000000000e+03,4.124000000000000000e+03,4.124000000000000000e+03,4.878000000000000000e+03,4.144000000000000000e+03,4.144000000000000000e+03,4.895000000000000000e+03,4.166000000000000000e+03,4.166000000000000000e+03,4.916000000000000000e+03,4.185000000000000000e+03,4.185000000000000000e+03,4.930000000000000000e+03,4.210000000000000000e+03,4.210000000000000000e+03,4.951000000000000000e+03,4.237000000000000000e+03,4.237000000000000000e+03,4.973000000000000000e+03,4.265000000000000000e+03,4.265000000000000000e+03,4.993000000000000000e+03,0.000000000000000000e+00
4.039000000000000000e+03,4.039000000000000000e+03,4.805000000000000000e+03,4.043000000000000000e+03,4.043000000000000000e+03,4.812000000000000000e+03,4.057000000000000000e+03,4.057000000000000000e+03,4.822000000000000000e+03,4.074000000000000000e+03,4.074000000000000000e+03,4.837000000000000000e+03,4.088000000000000000e+03,4.088000000000000000e+03,4.850000000000000000e+03,4.105000000000000000e+03,4.105000000000000000e+03,4.863000000000000000e+03,4.124000000000000000e+03,4.124000000000000000e+03,4.878000000000000000e+03,4.144000000000000000e+03,4.144000000000000000e+03,4.895000000000000000e+03,4.166000000000000000e+03,4.166000000000000000e+03,4.916000000000000000e+03,4.185000000000000000e+03,4.185000000000000000e+03,4.930000000000000000e+03,4.210000000000000000e+03,4.210000000000000000e+03,4.951000000000000000e+03,4.237000000000000000e+03,4.237000000000000000e+03,4.973000000000000000e+03,4.265000000000000000e+03,4.265000000000000000e+03,4.993000000000000000e+03,0.000000000000000000e+00
4.194000000000000000e+03,4.194000000000000000e+03,4.925000000000000000e+03,4.203000000000000000e+03,4.203000000000000000e+03,4.936000000000000000e+03,4.220000000000000000e+03,4.220000000000000000e+03,4.949000000000000000e+03,4.241000000000000000e+03,4.241000000000000000e+03,4.969000000000000000e+03,4.259000000000000000e+03,4.259000000000000000e+03,4.984000000000000000e+03,4.280000000000000000e+03,4.280000000000000000e+03,5.001000000000000000e+03,4.302000000000000000e+03,4.302000000000000000e+03,5.019000000000000000e+03,4.326000000000000000e+03,4.326000000000000000e+03,5.039000000000000000e+03,4.351000000000000000e+03,4.351000000000000000e+03,5.063000000000000000e+03,4.373000000000000000e+03,4.373000000000000000e+03,5.079000000000000000e+03,4.401000000000000000e+03,4.401000000000000000e+03,5.103000000000000000e+03,4.431000000000000000e+03,4.431000000000000000e+03,5.128000000000000000e+03,4.461000000000000000e+03,4.461000000000000000e+03,5.150000000000000000e+03,0.000000000000000000e+00
4.194000000000000000e+03,4.194000000000000000e+03,4.925000000000000000e+03,4.203000000000000000e+03,4.203000000000000000e+03,4.936000000000000000e+03,4.220000000000000000e+03,4.220000000000000000e+03,4.949000000000000000e+03,4.241000000000000000e+03,4.241000000000000000e+03,4.969000000000000000e+03,4.259000000000000000e+03,4.259000000000000000e+03,4.984000000000000000e+03,4.280000000000000000e+03,4.280000000000000000e+03,5.001000000000000000e+03,4.302000000000000000e+03,4.302000000000000000e+03,5.019000000000000000e+03,4.326000000000000000e+03,4.326000000000000000e+03,5.039000000000000000e+03,4.351000000000000000e+03,4.351000000000000000e+03,5.063000000000000000e+03,4.373000000000000000e+03,4.373000000000000000e+03,5.079000000000000000e+03,4.401000000000000000e+03,4.401000000000000000e+03,5.103000000000000000e+03,4.431000000000000000e+03,4.431000000000000000e+03,5.128000000000000000e+03,4.461000000000000000e+03,4.461000000000000000e+03,5.150000000000000000e+03,0.000000000000000000e+00
4.039000000000000000e+03,4.039000000000000000e+03,4.805000000000000000e+03,4.043000000000000000e+03,4.043000000000000000e+03,4.812000000000000000e+03,4.057000000000000000e+03,4.057000000000000000e+03,4.822000000000000000e+03,4.074000000000000000e+03,4.074000000000000000e+03,4.837000000000000000e+03,4.088000000000000000e+03,4.088000000000000000e+03,4.850000000000000000e+03,4.105000000000000000e+03,4.105000000000000000e+03,4.863000000000000000e+03,4.124000000000000000e+03,4.124000000000000000e+03,4.878000000000000000e+03,4.144000000000000000e+03,4.144000000000000000e+03,4.895000000000000000e+03,4.166000000000000000e+03,4.166000000000000000e+03,4.916000000000000000e+03,4.185000000000000000e+03,4.185000000000000000e+03,4.930000000000000000e+03,4.210000000000000000e+03,4.210000000000000000e+03,4.951000000000000000e+03,4.237000000000000000e+03,4.237000000000000000e+03,4.973000000000000000e+03,4.265000000000000000e+03,4.265000000000000000e+03,4.993000000000000000e+03,0.000000000000000000e+00
4.194000000000000000e+03,4.194000000000000000e+03,4.925000000000000000e+03,4.203000000000000000e+03,4.203000000000000000e+03,4.936000000000000000e+03,4.220000000000000000e+03,4.220000000000000000e+03,4.949000000000000000e+03,4.241000000000000000e+03,4.241000000000000000e+03,4.969000000000000000e+03,4.259000000000000000e+03,4.259000000000000000e+03,4.984000000000000000e+03,4.280000000000000000e+03,4.280000000000000000e+03,5.001000000000000000e+03,4.302000000000000000e+03,4.302000000000000000e+03,5.019000000000000000e+03,4.326000000000000000e+03,4.326000000000000000e+03,5.039000000000000000e+03,4.351000000000000000e+03,4.351000000000000000e+03,5.063000000000000000e+03,4.373000000000000000e+03,4.373000000000000000e+03,5.079000000000000000e+03,4.401000000000000000e+03,4.401000000000000000e+03,5.103000000000000000e+03,4.431000000000000000e+03,4.431000000000000000e+03,5.128000000000000000e+03,4.461000000000000000e+03,4.461000000000000000e+03,5.150000000000000000e+03,0.000000000000000000e+00
5.260000000000000000e+03,5.260000000000000000e+03,5.782000000000000000e+03,5.150000000000000000e+03,5.150000000000000000e+03,5.696000000000000000e+03,5.421000000000000000e+03,5.421000000000000000e+03,5.919000000000000000e+03,5.256000000000000000e+03,5.256000000000000000e+03,5.786000000000000000e+03,4.890000000000000000e+03,4.890000000000000000e+03,5.489000000000000000e+03,4.722000000000000000e+03,4.722000000000000000e+03,5.355000000000000000e+03,5.224000000000000000e+03,5.224000000000000000e+03,5.765000000000000000e+03,5.425000000000000000e+03,5.425000000000000000e+03,5.927000000000000000e+03,5.265000000000000000e+03,5.265000000000000000e+03,5.797000000000000000e+03,5.207000000000000000e+03,5.207000000000000000e+03,5.749000000000000000e+03,5.422000000000000000e+03,5.422000000000000000e+03,5.920000000000000000e+03,5.787000000000000000e+03,5.787000000000000000e+03,6.215000000000000000e+03,5.645000000000000000e+03,5.645000000000000000e+03,6.099000000000000000e+03,0.000000000000000000e+00
4.902000000000000000e+03,4.902000000000000000e+03,5.506000000000000000e+03,4.645000000000000000e+03,4.645000000000000000e+03,5.296000000000000000e+03,5.238000000000000000e+03,5.238000000000000000e+03,5.767000000000000000e+03,5.311000000000000000e+03,5.311000000000000000e+03,5.833000000000000000e+03,4.569000000000000000e+03,4.569000000000000000e+03,5.238000000000000000e+03,5.131000000000000000e+03,5.131000000000000000e+03,5.686000000000000000e+03,5.390000000000000000e+03,5.390000000000000000e+03,5.893000000000000000e+03,5.226000000000000000e+03,5.226000000000000000e+03,5.767000000000000000e+03,4.916000000000000000e+03,4.916000000000000000e+03,5.521000000000000000e+03,4.868000000000000000e+03,4.868000000000000000e+03,5.481000000000000000e+03,5.144000000000000000e+03,5.144000000000000000e+03,5.695000000000000000e+03,5.670000000000000000e+03,5.670000000000000000e+03,6.117000000000000000e+03,5.382000000000000000e+03,5.382000000000000000e+03,5.889000000000000000e+03,0.000000000000000000e+00
4.039000000000000000e+03,4.039000000000000000e+03,4.805000000000000000e+03,4.043000000000000000e+03,4.043000000000000000e+03,4.812000000000000000e+03,4.057000000000000000e+03,4.057000000000000000e+03,4.822000000000000000e+03,4.074000000000000000e+03,4.074000000000000000e+03,4.837000000000000000e+03,4.088000000000000000e+03,4.088000000000000000e+03,4.850000000000000000e+03,4.105000000000000000e+03,4.105000000000000000e+03,4.863000000000000000e+03,4.124000000000000000e+03,4.124000000000000000e+03,4.878000000000000000e+03,4.144000000000000000e+03,4.144000000000000000e+03,4.895000000000000000e+03,4.166000000000000000e+03,4.166000000000000000e+03,4.916000000000000000e+03,4.185000000000000000e+03,4.185000000000000000e+03,4.930000000000000000e+03,4.210000000000000000e+03,4.210000000000000000e+03,4.951000000000000000e+03,4.237000000000000000e+03,4.237000000000000000e+03,4.973000000000000000e+03,4.265000000000000000e+03,4.265000000000000000e+03,4.993000000000000000e+03,0.000000000000000000e+00
2.919000000000000000e+03,2.917000000000000000e+03,3.304000000000000000e+03,3.002000000000000000e+03,3.001000000000000000e+03,3.411000000000000000e+03,3.103000000000000000e+03,3.101000000000000000e+03,3.544000000000000000e+03,3.247000000000000000e+03,3.247000000000000000e+03,3.725000000000000000e+03,3.404000000000000000e+03,3.403000000000000000e+03,3.910000000000000000e+03,3.533000000000000000e+03,3.533000000000000000e+03,4.072000000000000000e+03,3.660000000000000000e+03,3.660000000000000000e+03,4.220000000000000000e+03,3.780000000000000000e+03,3.780000000000000000e+03,4.349000000000000000e+03,3.887000000000000000e+03,3.887000000000000000e+03,4.474000000000000000e+03,3.986000000000000000e+03,3.986000000000000000e+03,4.584000000000000000e+03,4.182000000000000000e+03,4.182000000000000000e+03,4.771000000000000000e+03,5.030000000000000000e+03,5.030000000000000000e+03,5.476000000000000000e+03,5.423000000000000000e+03,5.423000000000000000e+03,5.806000000000000000e+03,0.000000000000000000e+00
4.194000000000000000e+03,4.194000000000000000e+03,4.925000000000000000e+03,4.203000000000000000e+03,4.203000000000000000e+03,4.936000000000000000e+03,4.220000000000000000e+03,4.220000000000000000e+03,4.949000000000000000e+03,4.241000000000000000e+03,4.241000000000000000e+03,4.969000000000000000e+03,4.259000000000000000e+03,4.259000000000000000e+03,4.984000000000000000e+03,4.280000000000000000e+03,4.280000000000000000e+03,5.001000000000000000e+03,4.302000000000000000e+03,4.302000000000000000e+03,5.019000000000000000e+03,4.326000000000000000e+03,4.326000000000000000e+03,5.039000000000000000e+03,4.351000000000000000e+03,4.351000000000000000e+03,5.063000000000000000e+03,4.373000000000000000e+03,4.373000000000000000e+03,5.079000000000000000e+03,4.401000000000000000e+03,4.401000000000000000e+03,5.103000000000000000e+03,4.431000000000000000e+03,4.431000000000000000e+03,5.128000000000000000e+03,4.461000000000000000e+03,4.461000000000000000e+03,5.150000000000000000e+03,0.000000000000000000e+00
4.194000000000000000e+03,4.194000000000000000e+03,4.925000000000000000e+03,4.203000000000000000e+03,4.203000000000000000e+03,4.936000000000000000e+03,4.220000000000000000e+03,4.220000000000000000e+03,4.949000000000000000e+03,4.241000000000000000e+03,4.241000000000000000e+03,4.969000000000000000e+03,4.259000000000000000e+03,4.259000000000000000e+03,4.984000000000000000e+03,4.280000000000000000e+03,4.280000000000000000e+03,5.001000000000000000e+03,4.302000000000000000e+03,4.302000000000000000e+03,5.019000000000000000e+03,4.326000000000000000e+03,4.326000000000000000e+03,5.039000000000000000e+03,4.351000000000000000e+03,4.351000000000000000e+03,5.063000000000000000e+03,4.373000000000000000e+03,4.373000000000000000e+03,5.079000000000000000e+03,4.401000000000000000e+03,4.401000000000000000e+03,5.103000000000000000e+03,4.431000000000000000e+03,4.431000000000000000e+03,5.128000000000000000e+03,4.461000000000000000e+03,4.461000000000000000e+03,5.150000000000000000e+03,0.000000000000000000e+00
4.039000000000000000e+03,4.039000000000000000e+03,4.805000000000000000e+03,4.043000000000000000e+03,4.043000000000000000e+03,4.812000000000000000e+03,4.057000000000000000e+03,4.057000000000000000e+03,4.822000000000000000e+03,4.074000000000000000e+03,4.074000000000000000e+03,4.837000000000000000e+03,4.088000000000000000e+03,4.088000000000000000e+03,4.850000000000000000e+03,4.105000000000000000e+03,4.105000000000000000e+03,4.863000000000000000e+03,4.124000000000000000e+03,4.124000000000000000e+03,4.878000000000000000e+03,4.144000000000000000e+03,4.144000000000000000e+03,4.895000000000000000e+03,4.166000000000000000e+03,4.166000000000000000e+03,4.916000000000000000e+03,4.185000000000000000e+03,4.185000000000000000e+03,4.930000000000000000e+03,4.210000000000000000e+03,4.210000000000000000e+03,4.951000000000000000e+03,4.237000000000000000e+03,4.237000000000000000e+03,4.973000000000000000e+03,4.265000000000000000e+03,4.265000000000000000e+03,4.993000000000000000e+03,0.000000000000000000e+00
5.145000000000000000e+03,5.145000000000000000e+03,5.695000000000000000e+03,4.399000000000000000e+03,4.399000000000000000e+03,5.095000000000000000e+03,4.181000000000000000e+03,4.181000000000000000e+03,4.923000000000000000e+03,4.854000000000000000e+03,4.854000000000000000e+03,5.466000000000000000e+03,5.123000000000000000e+03,5.123000000000000000e+03,5.684000000000000000e+03,4.848000000000000000e+03,4.848000000000000000e+03,5.461000000000000000e+03,4.755000000000000000e+03,4.755000000000000000e+03,5.385000000000000000e+03,4.884000000000000000e+03,4.884000000000000000e+03,5.490000000000000000e+03,4.938000000000000000e+03,4.938000000000000000e+03,5.540000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,5.248000000000000000e+03,4.335000000000000000e+03,4.335000000000000000e+03,5.051000000000000000e+03,5.017000000000000000e+03,5.017000000000000000e+03,5.601000000000000000e+03,5.295000000000000000e+03,5.295000000000000000e+03,5.822000000000000000e+03,0.000000000000000000e+00
5.145000000000000000e+03,5.145000000000000000e+03,5.695000000000000000e+03,4.399000000000000000e+03,4.399000000000000000e+03,5.095000000000000000e+03,4.181000000000000000e+03,4.181000000000000000e+03,4.923000000000000000e+03,4.854000000000000000e+03,4.854000000000000000e+03,5.466000000000000000e+03,5.123000000000000000e+03,5.123000000000000000e+03,5.684000000000000000e+03,4.848000000000000000e+03,4.848000000000000000e+03,5.461000000000000000e+03,4.755000000000000000e+03,4.755000000000000000e+03,5.385000000000000000e+03,4.884000000000000000e+03,4.884000000000000000e+03,5.490000000000000000e+03,4.938000000000000000e+03,4.938000000000000000e+03,5.540000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,5.248000000000000000e+03,4.335000000000000000e+03,4.335000000000000000e+03,5.051000000000000000e+03,5.017000000000000000e+03,5.017000000000000000e+03,5.601000000000000000e+03,5.295000000000000000e+03,5.295000000000000000e+03,5.822000000000000000e+03,0.000000000000000000e+00
